id1,id2,FieldOfStudyName1,FieldOfStudyName2,distance
terms20,terms139,bio,soc,0.33837848799818654
terms20,terms140,bio,soc,0.39204591850800197
terms20,terms141,bio,soc,0.3905124860371131
terms20,terms142,bio,soc,0.43266614855088475
terms20,terms143,bio,soc,0.41773197516719957
terms20,terms144,bio,soc,0.5307541892660805
terms20,terms145,bio,soc,0.5440588131187537
terms20,terms146,bio,soc,0.5263078939910495
terms20,terms147,bio,soc,0.4810405370247237
terms20,terms148,bio,soc,0.48270073943588504
terms20,terms149,bio,soc,0.4967896938539827
terms20,terms150,bio,soc,0.3679673879622503
terms20,terms151,bio,phy,0.23769728978697363
terms20,terms152,bio,phy,0.26019224011574893
terms20,terms153,bio,phy,0.2061552857081095
terms20,terms154,bio,phy,0.24331050526624154
terms20,terms155,bio,phy,0.3512833628324122
terms20,terms156,bio,phy,0.29068884057357364
terms20,terms157,bio,phy,0.19104973673718753
terms20,terms158,bio,phy,0.23769729158930125
terms20,terms159,bio,phy,0.15132746559948657
terms20,terms160,bio,phy,0.3337663907966956
terms20,terms161,bio,phy,0.24515301708049406
terms20,terms162,bio,phy,0.22203603737667812
terms20,terms163,bio,phy,0.2404163091394228
terms20,terms164,bio,phy,0.2692582451991085
terms20,terms165,bio,phy,0.20615528597916422
terms20,terms166,bio,phy,0.31320919897108834
terms20,terms167,bio,phy,0.21023796413381632
terms20,terms168,bio,phy,0.22000000439584255
terms20,terms169,bio,phy,0.24041631022408433
terms20,terms170,bio,phy,0.25632011535057
terms20,terms171,bio,phy,0.11180340637199171
terms20,terms172,bio,phy,0.19416488229962786
terms20,terms173,bio,phy,0.20615528597916422
terms20,terms174,bio,phy,0.23409400237103825
terms20,terms175,bio,phy,0.17492856092142633
terms20,terms176,bio,phy,0.28284271721613946
terms20,terms177,bio,phy,0.2780287811997842
terms20,terms178,bio,phy,0.1562049945579377
terms20,terms179,bio,phy,0.20024984877068103
terms20,terms180,bio,phy,0.2529822165831991
terms20,terms181,bio,phy,0.24738634239797364
terms20,terms182,bio,phy,0.13152946724593226
terms20,terms183,bio,phy,0.2109502358300545
terms20,terms184,bio,phy,0.30016662733864147
terms20,terms185,bio,phy,0.30083218416982305
terms20,terms186,bio,phy,0.22561028749241915
terms20,terms187,bio,phy,0.17262677032932341
terms20,terms188,bio,phy,0.18681541992581194
terms20,terms189,bio,phy,0.18027756645954462
terms20,terms190,bio,phy,0.2624881022288764
terms20,terms191,bio,phy,0.1414213567641451
terms20,terms192,bio,phy,0.3436568089244134
terms20,terms193,bio,phy,0.2137755876348037
terms20,terms194,bio,phy,0.2061552857081095
terms20,terms195,bio,phy,0.2500000043958425
terms20,terms196,bio,phy,0.18357559989736766
terms20,terms197,bio,phy,0.17029386915005415
terms20,terms198,bio,phy,0.25553865098504636
terms20,terms199,bio,phy,0.13152946313911834
terms20,terms200,bio,phy,0.1910497302050022
terms21,terms51,bio,comp,0.3047950132976756
terms21,terms52,bio,comp,0.19416488066879917
terms21,terms53,bio,comp,0.392045923401624
terms21,terms54,bio,comp,0.23769728814137026
terms21,terms55,bio,comp,0.2968164384102283
terms21,terms56,bio,comp,0.26248809641006404
terms21,terms57,bio,comp,0.35468295738907507
terms21,terms58,bio,comp,0.25495097567963937
terms21,terms59,bio,comp,0.2220360336016589
terms21,terms60,bio,comp,0.19313207821698533
terms21,terms61,bio,comp,0.1421267068872815
terms21,terms62,bio,comp,0.2831960444966178
terms21,terms63,bio,comp,0.1920937289381785
terms21,terms64,bio,comp,0.3828837944827205
terms21,terms65,bio,comp,0.39446165928228083
terms21,terms66,bio,comp,0.4104875079930565
terms21,terms67,bio,comp,0.3405877306436281
terms21,terms68,bio,comp,0.30479501500879497
terms21,terms69,bio,comp,0.3858756365287335
terms21,terms70,bio,comp,0.306104556239056
terms21,terms71,bio,comp,0.3982461522135587
terms21,terms72,bio,comp,0.2817800524179446
terms21,terms73,bio,comp,0.25495097480293194
terms21,terms74,bio,comp,0.4242640750339559
terms21,terms75,bio,comp,0.42449970157621797
terms21,terms76,bio,comp,0.2701851200951517
terms21,terms77,bio,comp,0.4022437161057921
terms21,terms78,bio,comp,0.24758836892344774
terms21,terms79,bio,comp,0.26925824132520193
terms21,terms80,bio,comp,0.2884441007559393
terms21,terms81,bio,comp,0.21954498622044638
terms21,terms82,bio,comp,0.28635642423164254
terms21,terms83,bio,comp,0.12041594170425862
terms21,terms84,bio,comp,0.37013510652108167
terms21,terms85,bio,comp,0.36124783625004225
terms21,terms86,bio,comp,0.29206163800877877
terms21,terms87,bio,comp,0.4159326883126573
terms21,terms88,bio,comp,0.2549509775791721
terms21,terms89,bio,comp,0.26627054134679023
terms21,terms90,bio,comp,0.2973213785749154
terms21,terms91,bio,comp,0.411460814756645
terms21,terms92,bio,comp,0.26832816379737673
terms21,terms93,bio,comp,0.3354102049549709
terms21,terms94,bio,comp,0.2195449821480707
terms21,terms95,bio,comp,0.2319482679619811
terms21,terms96,bio,comp,0.20591260183555657
terms21,terms97,bio,comp,0.26907248115745525
terms21,terms98,bio,comp,0.20248456959450525
terms21,terms99,bio,comp,0.2195449821480707
terms21,terms100,bio,comp,0.245967481190178
terms21,terms101,bio,soc,0.5069516708304962
terms21,terms102,bio,soc,0.5032891787342937
terms21,terms103,bio,soc,0.5442426098251498
terms21,terms104,bio,soc,0.4701063750148454
terms21,terms105,bio,soc,0.5147815190621786
terms21,terms106,bio,soc,0.5869412146712653
terms21,terms107,bio,soc,0.5186521063495051
terms21,terms108,bio,soc,0.5777542728146811
terms21,terms109,bio,soc,0.48466484775034135
terms21,terms110,bio,soc,0.28425341049818126
terms21,terms111,bio,soc,0.3580502772642996
terms21,terms112,bio,soc,0.6000833363276316
terms21,terms113,bio,soc,0.4614108833354217
terms21,terms114,bio,soc,0.3671511997947353
terms21,terms115,bio,soc,0.5131276710710224
terms21,terms116,bio,soc,0.512640241165434
terms21,terms117,bio,soc,0.49244289372096617
terms21,terms118,bio,soc,0.4695742872701594
terms21,terms119,bio,soc,0.5069516708304962
terms21,terms120,bio,soc,0.3847076825116398
terms21,terms121,bio,soc,0.38626415595174973
terms21,terms122,bio,soc,0.518844875759757
terms21,terms123,bio,soc,0.399249298013125
terms21,terms124,bio,soc,0.4973932070564587
terms21,terms125,bio,soc,0.5000000029802323
terms21,terms126,bio,soc,0.48332183492345676
terms21,terms127,bio,soc,0.3748332920261374
terms21,terms128,bio,soc,0.5263079131374662
terms21,terms129,bio,soc,0.44777225865283193
terms21,terms130,bio,soc,0.5830951813068402
terms21,terms131,bio,soc,0.2624881003838872
terms21,terms132,bio,soc,0.45221676743954387
terms21,terms133,bio,soc,0.586685619246794
terms21,terms134,bio,soc,0.6264981938417526
terms21,terms135,bio,soc,0.5185556899583685
terms21,terms136,bio,soc,0.5277309885770515
terms21,terms137,bio,soc,0.41677331586500593
terms21,terms138,bio,soc,0.38626415595174973
terms21,terms139,bio,soc,0.35846896662026734
terms21,terms140,bio,soc,0.45221676743954387
terms21,terms141,bio,soc,0.4205948189653026
terms21,terms142,bio,soc,0.4440720601566149
terms21,terms143,bio,soc,0.46615448587652414
terms21,terms144,bio,soc,0.5608030077225425
terms21,terms145,bio,soc,0.5560575421671723
terms21,terms146,bio,soc,0.5777542728146811
terms21,terms147,bio,soc,0.5232590155663208
terms21,terms148,bio,soc,0.5077400948301639
terms21,terms149,bio,soc,0.5462600108698047
terms21,terms150,bio,soc,0.41785164699961913
terms21,terms151,bio,phy,0.12369316645553022
terms21,terms152,bio,phy,0.19416487779086608
terms21,terms153,bio,phy,0.12206555724380545
terms21,terms154,bio,phy,0.16124515344115536
terms21,terms155,bio,phy,0.2915475914200787
terms21,terms156,bio,phy,0.29681644493665565
terms21,terms157,bio,phy,0.16643317287770681
terms21,terms158,bio,phy,0.14317820730238842
terms21,terms159,bio,phy,0.11180340220699053
terms21,terms160,bio,phy,0.2860069935623404
terms21,terms161,bio,phy,0.15652475742538527
terms21,terms162,bio,phy,0.1920937289381785
terms21,terms163,bio,phy,0.23021729015313655
terms21,terms164,bio,phy,0.13152945903230356
terms21,terms165,bio,phy,0.0984885771404308
terms21,terms166,bio,phy,0.20223748102273514
terms21,terms167,bio,phy,0.2284731958956168
terms21,terms168,bio,phy,0.1697056289599113
terms21,terms169,bio,phy,0.1392838799260642
terms21,terms170,bio,phy,0.14317820756257424
terms21,terms171,bio,phy,0.07000000774860382
terms21,terms172,bio,phy,0.060827621187426344
terms21,terms173,bio,phy,0.0984885771404308
terms21,terms174,bio,phy,0.2332380792054421
terms21,terms175,bio,phy,0.05830952083954446
terms21,terms176,bio,phy,0.24083189238020417
terms21,terms177,bio,phy,0.12999999465850684
terms21,terms178,bio,phy,0.0282842758836172
terms21,terms179,bio,phy,0.14866068978863817
terms21,terms180,bio,phy,0.14560219478700182
terms21,terms181,bio,phy,0.15231545846818506
terms21,terms182,bio,phy,0.10440306828619592
terms21,terms183,bio,phy,0.148660687783917
terms21,terms184,bio,phy,0.16278820083491916
terms21,terms185,bio,phy,0.1802775600536449
terms21,terms186,bio,phy,0.13892443987304615
terms21,terms187,bio,phy,0.11401754616928524
terms21,terms188,bio,phy,0.10630145908055957
terms21,terms189,bio,phy,0.053851649288859695
terms21,terms190,bio,phy,0.10630145452476335
terms21,terms191,bio,phy,0.14560220143920563
terms21,terms192,bio,phy,0.29410882220641643
terms21,terms193,bio,phy,0.19416488066879917
terms21,terms194,bio,phy,0.12206555724380545
terms21,terms195,bio,phy,0.14866068427565493
terms21,terms196,bio,phy,0.06708203865859425
terms21,terms197,bio,phy,0.14764823461908538
terms21,terms198,bio,phy,0.27730849722741163
terms21,terms199,bio,phy,0.0806225745257675
terms21,terms200,bio,phy,0.0412310458476774
terms22,terms51,bio,comp,0.32388269493595384
terms22,terms52,bio,comp,0.23086792801893172
terms22,terms53,bio,comp,0.43416587459267125
terms22,terms54,bio,comp,0.3517101108438188
terms22,terms55,bio,comp,0.37054014357055015
terms22,terms56,bio,comp,0.2906888362804186
terms22,terms57,bio,comp,0.3613862209340349
terms22,terms58,bio,comp,0.2901723616696967
terms22,terms59,bio,comp,0.30413812706610155
terms22,terms60,bio,comp,0.3195309060265105
terms22,terms61,bio,comp,0.22135943656519863
terms22,terms62,bio,comp,0.3114482286484899
terms22,terms63,bio,comp,0.2418677325875761
terms22,terms64,bio,comp,0.3860051791023238
terms22,terms65,bio,comp,0.3577708759001662
terms22,terms66,bio,comp,0.4627094054114864
terms22,terms67,bio,comp,0.34928498742973546
terms22,terms68,bio,comp,0.3505709644276116
terms22,terms69,bio,comp,0.35341194453168645
terms22,terms70,bio,comp,0.36013886150535906
terms22,terms71,bio,comp,0.4701063697451486
terms22,terms72,bio,comp,0.37336309124417566
terms22,terms73,bio,comp,0.3101612470378027
terms22,terms74,bio,comp,0.43680659689785034
terms22,terms75,bio,comp,0.43011625906487494
terms22,terms76,bio,comp,0.3301514785902945
terms22,terms77,bio,comp,0.38078865974450216
terms22,terms78,bio,comp,0.3001666211332707
terms22,terms79,bio,comp,0.26476404546692556
terms22,terms80,bio,comp,0.3605551269264731
terms22,terms81,bio,comp,0.23021728910133069
terms22,terms82,bio,comp,0.25298221304907836
terms22,terms83,bio,comp,0.2941088235363849
terms22,terms84,bio,comp,0.41303752487600054
terms22,terms85,bio,comp,0.37107950523944105
terms22,terms86,bio,comp,0.3500000014901161
terms22,terms87,bio,comp,0.3635931778379921
terms22,terms88,bio,comp,0.23537204611821963
terms22,terms89,bio,comp,0.27294688097885866
terms22,terms90,bio,comp,0.34058773097176287
terms22,terms91,bio,comp,0.3551056184416819
terms22,terms92,bio,comp,0.2473863387839112
terms22,terms93,bio,comp,0.29546573633848855
terms22,terms94,bio,comp,0.31780496998862073
terms22,terms95,bio,comp,0.38078865534211087
terms22,terms96,bio,comp,0.310483494664299
terms22,terms97,bio,comp,0.3200000002980232
terms22,terms98,bio,comp,0.23021728910133069
terms22,terms99,bio,comp,0.31780496998862073
terms22,terms100,bio,comp,0.23345235120495586
terms22,terms101,bio,soc,0.42449970012822424
terms22,terms102,bio,soc,0.41725291693105265
terms22,terms103,bio,soc,0.45276926690363567
terms22,terms104,bio,soc,0.3982461551601444
terms22,terms105,bio,soc,0.45803930487957617
terms22,terms106,bio,soc,0.5020955996881435
terms22,terms107,bio,soc,0.42449970802637166
terms22,terms108,bio,soc,0.49497474498665867
terms22,terms109,bio,soc,0.40360873038926554
terms22,terms110,bio,soc,0.3400000035762787
terms22,terms111,bio,soc,0.34785054132267745
terms22,terms112,bio,soc,0.516236384302578
terms22,terms113,bio,soc,0.4134005337903233
terms22,terms114,bio,soc,0.33105890885984096
terms22,terms115,bio,soc,0.4716990626444939
terms22,terms116,bio,soc,0.42426407898522295
terms22,terms117,bio,soc,0.4382921405890928
terms22,terms118,bio,soc,0.4080441205207282
terms22,terms119,bio,soc,0.42449970012822424
terms22,terms120,bio,soc,0.3399999998509884
terms22,terms121,bio,soc,0.3162277624827173
terms22,terms122,bio,soc,0.4560701714445924
terms22,terms123,bio,soc,0.3301514797186524
terms22,terms124,bio,soc,0.44654227005568903
terms22,terms125,bio,soc,0.47413078554031907
terms22,terms126,bio,soc,0.4123105579538365
terms22,terms127,bio,soc,0.3905124786917051
terms22,terms128,bio,soc,0.4140048428266757
terms22,terms129,bio,soc,0.37802115862552865
terms22,terms130,bio,soc,0.49517672866864887
terms22,terms131,bio,soc,0.21189620101471934
terms22,terms132,bio,soc,0.3606937770673255
terms22,terms133,bio,soc,0.526307901281552
terms22,terms134,bio,soc,0.5445181233631361
terms22,terms135,bio,soc,0.5008991944266351
terms22,terms136,bio,soc,0.46227696872252205
terms22,terms137,bio,soc,0.37589891819594656
terms22,terms138,bio,soc,0.3162277624827173
terms22,terms139,bio,soc,0.32695565401373006
terms22,terms140,bio,soc,0.3606937770673255
terms22,terms141,bio,soc,0.37215588130855787
terms22,terms142,bio,soc,0.4204759140035164
terms22,terms143,bio,soc,0.39051248556013857
terms22,terms144,bio,soc,0.5080354370883946
terms22,terms145,bio,soc,0.5283937830609658
terms22,terms146,bio,soc,0.49497474498665867
terms22,terms147,bio,soc,0.454532724106327
terms22,terms148,bio,soc,0.4632493943830243
terms22,terms149,bio,soc,0.46690470017587715
terms22,terms150,bio,soc,0.3420526242951186
terms22,terms151,bio,phy,0.28301943237428057
terms22,terms152,bio,phy,0.28861739276322845
terms22,terms153,bio,phy,0.2459674770251767
terms22,terms154,bio,phy,0.27856776520133325
terms22,terms155,bio,phy,0.3712142211377848
terms22,terms156,bio,phy,0.28861739366674405
terms22,terms157,bio,phy,0.21377558397530735
terms22,terms158,bio,phy,0.27730849373463906
terms22,terms159,bio,phy,0.18788294393022562
terms22,terms160,bio,phy,0.3501428294833566
terms22,terms161,bio,phy,0.2823118831060053
terms22,terms162,bio,phy,0.2418677325875761
terms22,terms163,bio,phy,0.2501999200550025
terms22,terms164,bio,phy,0.32015621256979354
terms22,terms165,bio,phy,0.25238858932380764
terms22,terms166,bio,phy,0.3534119397882682
terms22,terms167,bio,phy,0.21213203514621767
terms22,terms168,bio,phy,0.24738633742863775
terms22,terms169,bio,phy,0.2817800564502154
terms22,terms170,bio,phy,0.30016661852701504
terms22,terms171,bio,phy,0.16278820781462353
terms22,terms172,bio,phy,0.2475883677949747
terms22,terms173,bio,phy,0.25238858932380764
terms22,terms174,bio,phy,0.24083189191615126
terms22,terms175,bio,phy,0.22671568009764786
terms22,terms176,bio,phy,0.3006659282811297
terms22,terms177,bio,phy,0.33241540453135016
terms22,terms178,bio,phy,0.21260291255398503
terms22,terms179,bio,phy,0.23086792777689136
terms22,terms180,bio,phy,0.2952964604073732
terms22,terms181,bio,phy,0.28635642228025077
terms22,terms182,bio,phy,0.1699999987202532
terms22,terms183,bio,phy,0.24351591368441808
terms22,terms184,bio,phy,0.3500000033527613
terms22,terms185,bio,phy,0.3448187936028181
terms22,terms186,bio,phy,0.2640075748276481
terms22,terms187,bio,phy,0.2102379607671305
terms22,terms188,bio,phy,0.22825424237254524
terms22,terms189,bio,phy,0.23345234817305174
terms22,terms190,bio,phy,0.3220248473806666
terms22,terms191,bio,phy,0.16492422133836274
terms22,terms192,bio,phy,0.36013886150535906
terms22,terms193,bio,phy,0.23086792801893172
terms22,terms194,bio,phy,0.2459674770251767
terms22,terms195,bio,phy,0.2906888372415727
terms22,terms196,bio,phy,0.2343074879018664
terms22,terms197,bio,phy,0.1964688280564146
terms22,terms198,bio,phy,0.25000000081956386
terms22,terms199,bio,phy,0.19416487558445059
terms22,terms200,bio,phy,0.24839484141542692
terms23,terms51,bio,comp,0.2500000074505806
terms23,terms52,bio,comp,0.17464249830102208
terms23,terms53,bio,comp,0.3601388765559353
terms23,terms54,bio,comp,0.30413813459903927
terms23,terms55,bio,comp,0.3080584400128683
terms23,terms56,bio,comp,0.2220360389705752
terms23,terms57,bio,comp,0.2828427209039887
terms23,terms58,bio,comp,0.22360680374758066
terms23,terms59,bio,comp,0.25079873043113343
terms23,terms60,bio,comp,0.28017851896334595
terms23,terms61,bio,comp,0.1843908935097541
terms23,terms62,bio,comp,0.24083189733010038
terms23,terms63,bio,comp,0.1878829481931854
terms23,terms64,bio,comp,0.3059411756666816
terms23,terms65,bio,comp,0.27313001225453076
terms23,terms66,bio,comp,0.39000000059604645
terms23,terms67,bio,comp,0.2716615649389828
terms23,terms68,bio,comp,0.28160256513019444
terms23,terms69,bio,comp,0.2692582505949071
terms23,terms70,bio,comp,0.29274562973894386
terms23,terms71,bio,comp,0.4019950306867562
terms23,terms72,bio,comp,0.31622776955095866
terms23,terms73,bio,comp,0.24738634284973143
terms23,terms74,bio,comp,0.35693137623819565
terms23,terms75,bio,comp,0.34928498700311644
terms23,terms76,bio,comp,0.2668332862080083
terms23,terms77,bio,comp,0.2973213860926197
terms23,terms78,bio,comp,0.23769729378343923
terms23,terms79,bio,comp,0.19000000692903996
terms23,terms80,bio,comp,0.2983286838098699
terms23,terms81,bio,comp,0.16492423218055008
terms23,terms82,bio,comp,0.17262677248732614
terms23,terms83,bio,comp,0.27802877905595424
terms23,terms84,bio,comp,0.3400000035762787
terms23,terms85,bio,comp,0.29274562973894386
terms23,terms86,bio,comp,0.2844292613781826
terms23,terms87,bio,comp,0.277848885109137
terms23,terms88,bio,comp,0.1600000075995922
terms23,terms89,bio,comp,0.2002498505379862
terms23,terms90,bio,comp,0.2716615645275933
terms23,terms91,bio,comp,0.26925824741276944
terms23,terms92,bio,comp,0.17029387133762
